age,annual_income,employment_length,credit_score,loan_amount,debt_to_income,utilization_rate,missed_payments_6m,loan_tenure_months,secured_loan,loan_purpose,region,unemployment_rate,inflation_rate,interest_rate,default_12m
56,120000.0,8.0,653.0,123842.0,1.257,0.853,1,72,unsecured,education,south,6.83,4.8,16.95,1
22,124992.0,0.0,756.0,58682.0,0.553,0.426,1,60,unsecured,business,west,7.76,5.74,12.21,0
29,120000.0,0.0,465.0,267093.0,1.8,0.74,4,36,unsecured,education,central,3.5,4.77,22.84,1
43,120000.0,7.8,624.0,160467.0,1.429,0.621,2,24,unsecured,home_improvement,north,7.53,5.58,17.65,0
29,120000.0,0.0,677.0,163187.0,1.485,0.952,0,48,secured,education,south,5.34,5.19,15.81,1
35,120000.0,3.9,676.0,94133.0,0.885,0.478,0,36,unsecured,personal,central,7.84,5.98,14.49,0
50,120000.0,5.5,874.0,132572.0,1.432,0.921,2,48,unsecured,medical,west,5.29,6.12,16.53,0
27,120000.0,0.0,661.0,271487.0,1.8,0.57,3,24,secured,personal,west,6.93,6.32,16.11,1
51,120000.0,4.2,760.0,323285.0,1.8,0.535,6,12,secured,vehicle,north,4.44,5.28,18.42,1
25,120000.0,0.0,822.0,282144.0,1.8,0.603,0,36,unsecured,vehicle,south,5.56,6.31,15.64,1
28,120000.0,1.8,736.0,59343.0,0.607,0.705,1,36,unsecured,personal,north,7.37,6.63,13.14,0
47,120000.0,7.2,636.0,144210.0,1.505,0.628,0,24,unsecured,personal,west,5.98,4.14,17.68,0
56,120000.0,6.4,590.0,191885.0,1.795,0.548,1,36,secured,personal,south,7.52,5.74,18.98,1
28,120000.0,1.5,742.0,100952.0,1.22,0.554,2,60,unsecured,vehicle,central,7.16,3.87,15.16,0
34,120000.0,5.9,809.0,55362.0,0.755,0.419,1,24,secured,vehicle,north,6.61,6.52,10.41,0
62,120000.0,5.3,727.0,70523.0,1.031,0.66,0,36,secured,business,north,4.2,7.72,12.86,0
65,120000.0,11.0,779.0,431427.0,1.8,0.758,3,36,secured,vehicle,east,6.99,5.64,17.18,1
47,120000.0,3.6,880.0,75023.0,0.828,0.708,1,36,unsecured,education,central,7.64,5.04,12.03,0
41,120000.0,1.8,749.0,167865.0,1.372,0.859,1,36,unsecured,medical,east,7.4,5.46,16.93,0
36,120000.0,4.5,604.0,147029.0,1.343,0.541,1,72,secured,education,east,5.77,4.89,14.85,0
48,120000.0,5.1,690.0,147273.0,1.677,0.376,0,48,secured,personal,central,7.07,4.19,13.88,0
47,120000.0,2.8,789.0,132202.0,1.338,0.59,3,48,unsecured,personal,south,6.55,3.18,15.63,1
34,120000.0,7.2,667.0,271832.0,1.8,0.864,2,72,unsecured,business,north,6.96,4.57,19.98,0
22,120000.0,3.0,799.0,166566.0,1.63,0.68,1,36,unsecured,medical,west,8.24,5.05,16.36,1
27,120000.0,0.0,681.0,108372.0,1.137,0.494,2,48,secured,education,north,7.12,4.84,12.84,0
64,120000.0,6.3,711.0,168278.0,1.52,0.697,3,24,secured,education,west,6.16,5.36,16.82,0
39,120000.0,6.3,660.0,70940.0,0.686,0.697,5,12,unsecured,vehicle,south,7.43,5.43,16.62,1
42,218754.0,4.4,787.0,221763.0,1.128,0.839,0,36,secured,business,central,6.9,4.58,13.73,0
42,120000.0,9.8,702.0,104545.0,0.724,0.695,1,48,secured,vehicle,north,7.99,5.33,12.55,0
56,120000.0,10.6,565.0,108533.0,1.075,0.631,1,48,unsecured,education,east,5.46,5.42,16.79,1
23,120000.0,1.4,653.0,227176.0,1.8,0.651,3,36,secured,personal,east,5.38,5.1,17.82,0
24,120000.0,0.0,594.0,124897.0,1.147,0.806,2,60,unsecured,personal,west,6.5,6.09,17.19,1
33,120000.0,4.5,656.0,129552.0,1.244,0.751,4,36,unsecured,home_improvement,west,4.71,7.99,17.58,0
42,192321.0,1.4,692.0,347653.0,1.8,1.0,2,36,unsecured,personal,west,6.28,6.22,18.66,1
51,120000.0,11.4,762.0,86459.0,1.007,0.823,1,24,unsecured,business,west,7.02,5.2,15.07,0
43,120000.0,6.8,763.0,225021.0,1.8,0.736,1,60,secured,personal,north,8.1,4.46,15.33,0
40,120000.0,2.3,728.0,301701.0,1.8,0.944,3,24,unsecured,home_improvement,west,6.34,7.94,19.37,1
63,120000.0,12.9,591.0,347487.0,1.8,0.496,2,48,secured,business,west,7.82,6.02,18.91,1
28,120891.0,8.5,680.0,669802.0,1.8,0.547,4,36,unsecured,home_improvement,west,7.04,5.36,20.26,0
46,120000.0,5.6,585.0,107217.0,1.235,0.816,3,36,unsecured,personal,west,6.62,6.17,18.79,0
45,120000.0,7.7,675.0,92581.0,1.108,0.788,0,24,secured,home_improvement,west,5.6,5.69,14.13,1
42,120000.0,4.0,735.0,276839.0,1.8,0.611,1,36,secured,home_improvement,south,6.08,6.17,15.59,0
57,120000.0,9.3,760.0,299886.0,1.8,0.382,4,36,unsecured,home_improvement,east,6.13,5.54,17.95,0
33,120000.0,0.0,722.0,97346.0,1.181,1.0,0,60,secured,business,north,6.4,4.48,14.7,0
63,120000.0,10.5,780.0,223044.0,1.8,0.58,1,72,unsecured,business,east,6.14,5.16,17.65,1
35,120000.0,3.6,706.0,956212.0,1.8,0.707,1,24,unsecured,business,south,7.8,4.09,16.89,1
45,120000.0,11.4,669.0,174213.0,1.686,0.798,3,24,unsecured,education,west,6.61,6.01,19.35,1
44,192152.0,0.4,817.0,296640.0,1.789,0.785,2,60,secured,business,west,8.74,5.96,15.59,0
59,128574.0,8.7,762.0,453558.0,1.8,0.931,2,48,unsecured,education,south,5.69,6.2,18.26,0
40,120000.0,8.6,647.0,828552.0,1.8,1.0,1,48,secured,business,central,7.74,6.43,17.07,0
33,120000.0,2.3,714.0,190938.0,1.642,0.962,2,36,unsecured,personal,west,5.41,2.85,19.22,1
21,120000.0,0.0,664.0,367498.0,1.8,0.496,1,24,secured,vehicle,east,6.48,5.11,15.58,0
37,120000.0,1.5,535.0,97487.0,1.034,0.267,1,72,unsecured,personal,north,6.49,5.15,14.68,0
58,120000.0,6.5,719.0,165408.0,1.8,0.528,2,36,unsecured,vehicle,central,6.52,4.87,17.78,0
21,120000.0,0.0,589.0,121760.0,1.081,0.714,1,36,unsecured,personal,north,8.06,5.41,17.94,0
61,120000.0,8.1,711.0,47788.0,0.763,0.652,2,36,secured,home_improvement,west,6.89,4.28,13.72,0
45,120000.0,3.0,571.0,57413.0,0.627,0.321,1,48,unsecured,personal,central,8.78,6.6,15.22,0
27,120000.0,1.9,632.0,215243.0,1.8,0.875,3,48,unsecured,home_improvement,west,8.28,3.56,21.13,0
34,120000.0,0.9,654.0,218010.0,1.8,0.838,4,48,unsecured,vehicle,west,6.68,3.98,20.41,0
45,127888.0,4.6,783.0,82697.0,0.79,0.378,0,48,secured,personal,central,7.96,4.23,10.6,0
35,120000.0,2.1,646.0,447889.0,1.8,1.0,2,48,unsecured,home_improvement,north,5.34,5.96,19.73,0
25,120000.0,0.9,605.0,79103.0,0.792,0.761,3,60,unsecured,personal,west,6.69,4.65,15.62,1
50,154124.0,5.7,744.0,192379.0,1.259,0.433,2,48,secured,business,south,6.58,6.47,13.28,1
51,120000.0,4.3,670.0,124255.0,1.183,0.605,1,36,unsecured,education,east,7.28,4.15,16.42,0
26,146186.0,1.5,769.0,174471.0,1.428,0.997,1,36,unsecured,business,north,7.49,5.29,16.23,0
33,120000.0,6.2,610.0,291865.0,1.8,0.691,3,24,unsecured,personal,east,5.76,5.69,20.21,1
31,361879.0,2.9,900.0,266272.0,0.986,0.924,0,60,unsecured,vehicle,south,7.24,5.77,12.29,0
50,120000.0,5.4,871.0,257841.0,1.8,1.0,4,36,unsecured,education,south,8.25,4.27,18.53,0
53,120000.0,7.6,668.0,237305.0,1.8,0.795,3,60,unsecured,vehicle,west,7.6,5.45,20.18,1
53,120000.0,1.8,700.0,71162.0,0.814,0.609,3,72,secured,personal,north,7.22,3.27,12.57,0
63,120000.0,10.1,561.0,340253.0,1.8,0.489,2,36,unsecured,medical,east,7.8,7.99,19.64,0
55,175006.0,7.3,672.0,81700.0,0.725,0.457,0,24,unsecured,vehicle,east,4.1,6.43,13.71,0
35,120000.0,0.7,721.0,151915.0,1.562,0.528,1,60,secured,personal,central,4.64,6.31,15.07,0
25,120000.0,0.0,661.0,129526.0,1.176,0.602,0,48,unsecured,personal,east,8.66,5.1,14.76,0
48,120000.0,5.5,732.0,204348.0,1.8,0.876,3,48,unsecured,vehicle,south,7.48,5.25,19.38,0
62,120000.0,13.2,718.0,118769.0,1.228,0.486,1,36,unsecured,personal,south,7.11,6.02,14.4,0
64,120000.0,14.0,587.0,146821.0,1.618,0.495,3,12,unsecured,business,east,6.92,5.14,19.14,1
31,129867.0,0.0,771.0,466151.0,1.8,0.784,0,60,unsecured,personal,south,6.73,5.95,16.44,0
31,120000.0,0.9,593.0,70129.0,0.871,0.561,0,60,unsecured,business,central,7.26,6.85,14.36,0
22,120000.0,0.0,629.0,162494.0,1.572,0.67,4,60,secured,personal,west,7.09,4.32,19.32,0
27,120000.0,3.9,703.0,78891.0,0.861,0.843,1,60,secured,education,south,6.32,6.38,14.11,0
45,120000.0,6.4,804.0,252288.0,1.8,0.634,3,36,secured,business,central,7.04,4.47,16.82,1
45,120000.0,6.3,611.0,101481.0,0.926,0.701,0,36,unsecured,medical,east,7.02,4.45,15.47,0
37,120000.0,5.6,697.0,166883.0,1.598,0.744,0,36,secured,business,south,6.09,5.36,15.69,0
34,120000.0,1.5,698.0,68801.0,0.757,0.563,2,48,unsecured,vehicle,east,8.03,5.84,14.47,0
58,120000.0,13.3,735.0,376812.0,1.8,1.0,2,48,unsecured,personal,north,6.09,3.71,18.88,1
41,120000.0,5.0,775.0,170640.0,1.75,0.854,3,36,unsecured,personal,north,5.96,6.63,18.26,0
57,120000.0,6.4,656.0,178002.0,1.763,0.684,4,36,secured,personal,east,6.27,4.31,18.54,1
64,120000.0,10.1,762.0,278979.0,1.8,0.741,3,48,unsecured,business,east,5.15,2.86,17.9,0
35,120000.0,7.2,786.0,72156.0,0.75,0.559,1,24,unsecured,vehicle,east,6.63,4.81,13.11,0
30,120000.0,1.0,820.0,109123.0,1.089,0.437,3,72,unsecured,business,central,6.31,4.22,15.65,0
63,120000.0,13.3,724.0,181777.0,1.78,0.943,0,36,unsecured,vehicle,west,7.48,5.41,18.28,0
49,120000.0,5.1,698.0,51777.0,0.618,0.691,2,72,secured,business,west,6.67,5.6,12.74,0
34,134069.0,1.0,663.0,55520.0,0.514,0.418,2,24,secured,vehicle,north,4.92,4.03,10.89,0
48,120000.0,8.7,577.0,95433.0,0.913,0.449,0,48,unsecured,vehicle,south,6.28,5.17,14.59,0
44,120000.0,3.1,665.0,77525.0,0.825,0.614,2,60,unsecured,personal,east,5.19,6.42,16.84,0
61,120000.0,12.5,694.0,130156.0,1.153,0.539,1,24,unsecured,business,north,7.91,7.49,15.56,0
32,120000.0,3.8,678.0,228566.0,1.8,0.853,1,48,unsecured,business,central,7.97,5.09,18.1,0
65,120000.0,8.4,731.0,264983.0,1.8,0.57,1,24,unsecured,personal,south,7.22,5.68,17.65,0
63,120000.0,10.3,577.0,527612.0,1.8,0.965,3,24,unsecured,vehicle,central,7.59,4.51,21.31,1
29,120000.0,0.4,672.0,160379.0,1.8,0.732,3,24,secured,vehicle,west,6.89,5.15,18.03,0
28,120000.0,2.8,836.0,179932.0,1.8,1.0,5,36,unsecured,home_improvement,south,7.1,6.55,19.84,1
44,137465.0,11.4,776.0,160144.0,1.362,0.589,3,36,unsecured,vehicle,central,6.09,4.95,16.07,0
23,120000.0,0.0,732.0,200421.0,1.8,0.781,2,60,unsecured,vehicle,north,6.38,4.59,19.82,0
34,120000.0,4.9,715.0,210858.0,1.8,0.542,1,72,unsecured,vehicle,east,7.63,5.24,17.54,0
40,120000.0,4.8,659.0,296374.0,1.8,0.711,0,36,unsecured,personal,west,5.77,4.57,18.04,0
64,120000.0,10.8,555.0,295622.0,1.8,0.795,3,60,unsecured,vehicle,north,6.95,4.65,20.69,0
65,120000.0,10.5,720.0,228111.0,1.8,0.814,3,60,unsecured,personal,south,6.1,5.58,20.42,1
27,120000.0,0.0,502.0,434353.0,1.8,0.977,3,36,unsecured,education,south,6.05,4.49,21.63,1
61,120000.0,11.0,662.0,165610.0,1.712,0.494,3,24,secured,business,west,8.03,2.87,16.71,0
25,120000.0,0.1,686.0,109369.0,1.279,0.895,0,60,secured,vehicle,north,7.38,4.79,15.12,0
54,120000.0,5.5,653.0,121634.0,1.226,0.778,2,36,unsecured,business,east,7.09,4.74,16.52,1
59,120000.0,12.5,849.0,151935.0,1.706,0.483,3,12,unsecured,home_improvement,central,5.69,5.41,15.97,0
61,120000.0,10.3,823.0,80470.0,0.841,0.958,0,36,secured,home_improvement,west,6.8,5.9,11.51,0
31,120000.0,1.8,764.0,109241.0,1.336,0.686,1,48,secured,education,south,6.45,5.43,14.0,0
61,120000.0,14.0,617.0,77583.0,0.771,0.528,1,36,secured,business,south,5.43,4.63,14.07,0
26,120000.0,0.0,830.0,203531.0,1.72,1.0,2,36,secured,personal,east,7.39,5.61,15.33,1
44,165093.0,9.6,773.0,204840.0,1.664,0.419,1,24,unsecured,personal,north,7.31,6.06,16.17,0
42,120000.0,2.6,615.0,51545.0,0.689,0.713,3,24,unsecured,personal,north,4.55,4.67,15.58,1
35,120000.0,4.1,689.0,106388.0,1.129,0.36,0,48,unsecured,business,central,6.58,5.13,13.59,0
21,120000.0,0.0,758.0,533051.0,1.8,0.827,3,48,secured,education,central,8.66,7.21,16.76,0
55,120000.0,5.7,641.0,245084.0,1.8,0.831,2,60,unsecured,medical,central,7.05,6.06,19.96,0
36,120000.0,7.7,697.0,218670.0,1.8,0.624,3,36,unsecured,home_improvement,east,8.66,6.76,20.34,0
50,120000.0,12.8,710.0,105687.0,1.077,0.394,1,36,unsecured,home_improvement,west,7.19,5.6,15.15,0
39,129916.0,3.8,612.0,196169.0,1.672,0.616,1,36,secured,personal,north,7.4,4.74,17.77,0
37,120000.0,5.0,666.0,161227.0,1.291,0.772,5,36,unsecured,personal,south,6.57,6.09,16.91,1
60,120000.0,9.9,609.0,96966.0,1.191,0.845,2,72,secured,vehicle,west,5.83,4.97,15.88,0
25,120000.0,6.2,751.0,118070.0,1.114,0.415,1,24,unsecured,business,central,5.76,4.09,14.37,1
54,120000.0,1.9,618.0,119813.0,1.327,0.461,2,48,unsecured,vehicle,west,7.99,4.54,17.97,0
54,151869.0,9.4,737.0,61844.0,0.503,0.505,0,36,secured,education,north,6.55,5.77,11.93,0
38,120000.0,2.1,582.0,68850.0,0.772,0.386,3,60,secured,business,south,6.23,5.3,14.57,0
32,120000.0,0.0,601.0,142964.0,1.488,0.483,1,12,secured,personal,south,8.83,5.05,15.73,1
21,120000.0,0.0,597.0,93789.0,1.062,0.332,1,48,secured,home_improvement,north,9.11,4.99,13.56,0
63,120000.0,16.0,664.0,133840.0,1.263,0.786,3,36,secured,personal,central,7.03,5.32,16.04,0
63,120000.0,8.5,700.0,57315.0,0.719,0.808,2,12,unsecured,home_improvement,central,4.94,6.63,13.91,0
31,120000.0,4.9,713.0,273994.0,1.8,0.684,1,36,unsecured,medical,south,6.68,3.56,17.0,1
22,120000.0,3.8,553.0,629267.0,1.8,1.0,4,36,secured,business,east,5.68,5.64,20.55,0
26,121144.0,1.2,674.0,317365.0,1.8,0.711,0,48,secured,business,north,5.48,6.52,16.13,1
24,120000.0,1.1,630.0,339370.0,1.8,0.904,4,48,secured,business,north,8.3,5.61,18.99,1
58,120000.0,4.1,726.0,244502.0,1.8,0.769,5,48,unsecured,medical,west,5.44,5.87,21.14,1
61,120000.0,7.9,666.0,193422.0,1.795,0.694,3,48,secured,vehicle,central,6.05,6.48,20.27,0
27,120000.0,4.2,680.0,172170.0,1.8,0.623,1,48,unsecured,business,west,6.59,4.53,17.85,0
54,150642.0,8.4,658.0,89820.0,0.885,0.54,0,48,unsecured,education,east,5.54,5.54,13.55,0
29,120000.0,3.1,815.0,254877.0,1.8,0.553,2,36,unsecured,personal,east,6.15,4.2,18.11,0
37,120000.0,4.4,590.0,245232.0,1.8,0.475,1,36,unsecured,education,south,5.58,6.16,18.0,1
47,120000.0,13.1,656.0,120456.0,1.174,0.567,3,60,secured,business,west,5.4,7.0,14.79,1
53,120000.0,6.7,694.0,229097.0,1.8,0.866,6,12,unsecured,business,west,6.66,6.04,21.75,1
60,120000.0,14.6,667.0,103667.0,0.931,0.623,1,60,unsecured,vehicle,west,6.75,4.41,15.51,0
23,120000.0,0.9,629.0,108048.0,1.026,0.504,1,60,secured,personal,west,5.27,7.94,13.89,0
29,120000.0,7.1,550.0,269364.0,1.8,0.916,1,48,unsecured,education,south,5.35,6.47,20.11,0
33,120000.0,0.0,634.0,215312.0,1.8,1.0,4,60,unsecured,education,east,5.37,4.61,22.43,0
34,189173.0,3.8,676.0,139977.0,0.927,0.65,2,12,secured,medical,south,5.35,5.57,13.79,1
65,120000.0,9.8,812.0,129835.0,1.318,0.575,0,48,secured,vehicle,central,6.64,4.94,13.66,0
55,120000.0,8.9,856.0,182335.0,1.577,0.827,1,36,unsecured,education,east,7.09,5.43,16.31,0
35,120000.0,7.2,682.0,49365.0,0.378,0.286,2,48,unsecured,vehicle,west,6.26,6.26,13.72,0
64,120000.0,11.9,581.0,99454.0,1.118,0.958,2,36,unsecured,personal,south,8.21,5.01,17.26,1
43,120000.0,9.2,741.0,71516.0,1.12,0.459,2,48,secured,education,west,8.3,4.26,13.5,0
43,120000.0,3.5,612.0,164014.0,1.602,0.558,2,36,unsecured,personal,east,4.75,4.07,18.02,1
40,120000.0,2.3,645.0,330249.0,1.8,0.748,3,24,unsecured,education,north,6.91,5.38,19.14,1
27,120000.0,1.5,639.0,221938.0,1.8,0.768,2,48,unsecured,personal,central,4.77,6.22,20.54,1
63,120000.0,10.4,649.0,116719.0,1.329,0.701,1,36,unsecured,business,west,6.91,3.73,16.91,0
21,120000.0,0.0,659.0,102818.0,0.992,0.617,2,48,unsecured,home_improvement,north,7.93,5.32,15.21,0
28,120000.0,0.0,588.0,99707.0,1.151,0.806,1,48,secured,business,east,7.18,5.41,15.34,0
31,315868.0,6.1,810.0,597047.0,1.8,0.663,1,72,secured,home_improvement,east,5.83,4.7,14.12,0
33,120000.0,1.9,763.0,170117.0,1.673,0.641,1,48,unsecured,education,central,8.08,4.11,16.84,0
26,120000.0,5.5,684.0,185320.0,1.796,0.593,0,24,unsecured,vehicle,north,5.9,5.59,18.03,0
21,120000.0,0.0,695.0,41265.0,0.591,0.312,0,36,unsecured,medical,north,7.03,5.73,13.33,0
51,120000.0,9.4,519.0,75538.0,0.843,0.661,1,60,unsecured,personal,north,5.71,5.34,14.23,0
64,120000.0,12.4,757.0,158148.0,1.614,0.959,2,36,secured,vehicle,east,7.14,5.39,16.01,0
26,120000.0,0.0,635.0,117735.0,1.074,0.966,1,48,secured,personal,central,6.45,5.05,15.43,0
34,120000.0,4.4,770.0,177458.0,1.63,1.0,3,48,unsecured,home_improvement,south,4.75,5.21,18.9,0
43,120000.0,11.3,698.0,175944.0,1.8,0.516,4,24,unsecured,business,west,6.33,7.24,19.01,0
62,120000.0,11.0,644.0,240456.0,1.8,0.77,1,24,secured,education,central,7.6,5.63,17.38,0
52,120000.0,10.5,560.0,48293.0,0.543,0.366,0,48,unsecured,business,north,8.2,6.19,13.24,0
55,164439.0,10.6,889.0,79348.0,0.787,0.365,0,48,unsecured,personal,north,6.33,4.52,11.18,0
47,120000.0,7.4,746.0,152551.0,1.552,0.674,1,12,unsecured,education,south,8.02,4.52,17.7,0
39,138789.0,5.1,768.0,106851.0,0.794,0.406,3,48,unsecured,vehicle,south,6.16,5.52,14.75,0
29,120000.0,3.6,822.0,133029.0,1.376,0.822,2,12,secured,business,north,9.27,4.7,13.8,0
59,120000.0,11.8,703.0,174707.0,1.652,0.714,2,48,unsecured,business,central,5.95,4.42,17.52,0
57,120000.0,4.9,787.0,100287.0,1.101,0.577,1,24,secured,vehicle,east,6.87,4.58,13.24,0
22,120000.0,1.0,650.0,184421.0,1.718,1.0,1,36,secured,home_improvement,central,5.35,4.87,16.43,0
53,120000.0,7.4,741.0,231791.0,1.8,0.934,2,48,secured,personal,central,6.54,7.61,17.47,0
24,120000.0,0.0,639.0,169787.0,1.375,0.93,3,36,unsecured,vehicle,north,7.51,7.33,19.29,0
54,120000.0,12.1,648.0,260009.0,1.8,0.816,2,36,unsecured,business,south,10.18,6.61,19.14,1
58,120000.0,7.1,693.0,39640.0,0.599,0.557,1,48,secured,vehicle,north,5.99,6.57,11.7,0
26,120000.0,0.0,591.0,111199.0,1.421,0.753,2,60,unsecured,vehicle,east,4.2,6.23,19.14,0
40,120000.0,7.1,711.0,290691.0,1.8,0.574,2,48,unsecured,home_improvement,east,8.2,3.97,20.12,1
26,120000.0,0.0,663.0,92797.0,0.87,0.46,4,36,secured,medical,south,6.86,6.2,14.99,1
46,120000.0,0.5,537.0,84962.0,0.904,0.786,1,36,secured,personal,south,8.41,3.74,15.1,0
62,120000.0,13.0,652.0,149930.0,1.322,1.0,0,48,secured,home_improvement,central,5.45,6.95,14.46,1
24,120000.0,1.2,660.0,160933.0,1.671,0.422,0,36,unsecured,home_improvement,central,9.21,5.91,15.44,1
38,120000.0,5.7,750.0,114972.0,1.144,0.712,2,72,unsecured,home_improvement,central,6.09,4.6,15.51,1
64,120000.0,9.4,707.0,539460.0,1.8,0.701,1,48,unsecured,business,central,6.57,5.81,18.85,0
34,120000.0,0.0,795.0,196068.0,1.795,0.491,2,36,unsecured,education,east,6.92,4.39,17.58,0
26,120000.0,0.0,725.0,90502.0,1.071,0.514,1,72,unsecured,personal,central,5.44,5.23,15.31,0
42,120000.0,4.4,645.0,63852.0,0.517,0.177,0,72,unsecured,business,north,6.38,5.33,12.38,0
43,120000.0,1.7,682.0,211848.0,1.8,0.964,3,36,unsecured,personal,central,4.75,5.07,20.43,1
50,120000.0,8.2,660.0,89119.0,0.987,0.461,0,48,secured,vehicle,west,7.54,7.19,12.6,0
35,120000.0,2.1,723.0,659477.0,1.8,0.553,0,12,unsecured,personal,east,6.25,6.03,17.72,0
64,120000.0,11.3,691.0,214950.0,1.8,0.785,3,72,unsecured,business,west,3.61,5.98,20.35,0
44,120000.0,6.2,639.0,234212.0,1.8,0.612,2,60,secured,vehicle,central,6.34,4.91,17.79,1
33,120000.0,4.2,687.0,191309.0,1.8,0.695,0,36,secured,medical,north,7.15,5.15,16.22,1
64,120000.0,12.2,721.0,337399.0,1.8,0.805,4,12,unsecured,personal,north,7.18,6.41,18.4,0
62,175445.0,9.2,661.0,34304.0,0.423,0.214,1,24,secured,home_improvement,central,8.86,4.88,10.59,0
43,120000.0,6.1,710.0,74449.0,0.906,0.637,2,60,unsecured,business,south,7.02,4.88,15.01,0
22,120000.0,1.0,568.0,318759.0,1.8,0.593,0,48,secured,business,central,6.5,5.53,17.26,0
47,120000.0,0.0,769.0,431653.0,1.8,0.838,3,36,unsecured,personal,north,6.64,5.68,19.91,1
45,120000.0,7.9,726.0,72916.0,0.621,0.423,0,48,unsecured,education,north,8.76,5.1,12.21,0
27,120000.0,1.9,808.0,49906.0,0.662,0.261,1,36,unsecured,vehicle,east,5.68,5.03,13.73,0
49,120000.0,8.7,602.0,181478.0,1.742,0.454,2,60,unsecured,home_improvement,north,6.28,4.07,18.95,0
58,120000.0,5.4,771.0,223132.0,1.8,0.8,1,60,secured,vehicle,west,7.68,6.15,16.68,0
25,120000.0,0.1,756.0,179118.0,1.715,1.0,1,36,secured,personal,central,7.05,4.72,16.35,0
53,120000.0,4.7,672.0,156567.0,1.409,0.517,2,36,unsecured,vehicle,north,5.49,5.35,16.08,0
27,120000.0,3.7,658.0,48839.0,0.603,0.315,2,36,unsecured,medical,south,7.09,2.9,13.8,0
54,120000.0,4.0,605.0,127547.0,1.018,0.726,1,48,secured,medical,east,8.93,6.11,14.06,1
39,120000.0,1.7,585.0,140528.0,1.302,0.922,0,36,secured,personal,east,6.7,6.47,16.55,0
21,120000.0,1.6,630.0,113965.0,0.848,0.594,0,36,unsecured,business,west,6.28,6.12,14.34,0
64,158630.0,8.9,627.0,46762.0,0.514,0.323,2,60,unsecured,education,east,6.79,6.16,13.01,0
28,120000.0,0.0,806.0,238013.0,1.8,0.503,2,60,unsecured,education,west,6.56,5.14,18.01,0
47,120000.0,9.2,573.0,285714.0,1.8,1.0,2,72,unsecured,personal,south,9.43,7.25,21.24,0
29,120000.0,4.8,697.0,97098.0,0.877,0.888,2,24,unsecured,education,north,7.85,5.17,16.78,0
62,120000.0,12.4,719.0,144223.0,1.302,0.813,3,36,secured,medical,east,4.29,6.88,16.48,0
54,120000.0,10.8,713.0,117831.0,1.245,0.292,2,60,unsecured,business,west,8.39,4.91,15.84,0
57,120000.0,8.3,719.0,118578.0,0.996,0.804,3,48,unsecured,personal,north,6.23,7.24,16.45,0
40,174489.0,4.1,806.0,224259.0,1.526,0.883,3,36,secured,personal,east,7.09,5.46,16.31,1
42,120000.0,3.3,653.0,227808.0,1.8,0.54,2,36,secured,personal,central,7.96,4.5,16.07,1
49,120000.0,7.5,693.0,327290.0,1.8,0.669,0,48,unsecured,business,south,8.56,3.27,16.89,0
56,120000.0,7.2,664.0,322886.0,1.8,0.861,0,48,unsecured,vehicle,north,7.3,4.91,18.25,0
59,120000.0,8.2,784.0,145557.0,1.552,0.798,4,60,secured,personal,west,6.85,6.36,16.53,0
21,120000.0,1.8,844.0,1032370.0,1.8,0.76,2,24,secured,business,west,6.35,4.61,15.05,0
50,120000.0,10.8,597.0,445730.0,1.8,0.94,2,36,unsecured,home_improvement,west,6.81,3.84,18.3,1
25,120000.0,2.2,534.0,106108.0,1.034,0.287,0,48,unsecured,business,central,9.01,5.21,15.47,0
33,120000.0,8.4,729.0,176714.0,1.555,0.452,1,60,unsecured,vehicle,west,5.05,7.07,16.24,0
58,144115.0,7.1,788.0,44767.0,0.415,0.841,0,12,unsecured,home_improvement,east,6.59,7.06,10.99,0
32,120000.0,0.0,833.0,165664.0,1.615,0.692,2,48,secured,personal,south,7.69,2.13,14.37,0
56,121118.0,10.9,742.0,483063.0,1.8,0.576,5,24,unsecured,home_improvement,central,9.4,5.99,19.3,1
41,120000.0,2.7,791.0,992367.0,1.8,0.533,2,36,unsecured,education,south,9.09,5.88,16.26,0
31,120000.0,1.7,811.0,150417.0,1.556,0.771,2,24,secured,home_improvement,central,7.21,3.96,16.84,0
36,120000.0,0.0,796.0,202334.0,1.8,0.969,0,24,secured,vehicle,west,7.76,5.37,15.71,0
44,120000.0,3.1,752.0,241217.0,1.8,0.839,0,24,secured,home_improvement,north,8.01,7.22,15.21,0
55,120000.0,4.0,590.0,589369.0,1.8,0.621,4,48,secured,business,south,6.49,5.77,20.38,1
48,120000.0,5.4,685.0,85911.0,0.878,0.412,1,36,unsecured,personal,north,7.87,6.68,14.27,0
62,120000.0,9.1,709.0,914455.0,1.8,0.486,0,60,secured,vehicle,west,6.26,4.09,14.49,0
60,120000.0,10.0,679.0,132442.0,1.464,0.763,1,24,unsecured,business,east,5.3,6.29,16.13,0
54,120000.0,12.0,683.0,76069.0,0.859,0.369,2,12,unsecured,vehicle,north,7.66,5.31,15.47,0
48,120000.0,8.8,804.0,132598.0,1.431,0.375,2,36,unsecured,personal,east,6.85,5.05,15.26,0
